seg_id	poem_id	text	sub_title	title	poetry_book	poet	annotator_01	annotator_02	annotator_03	annotator_04	annotator_05
296	243	남들은 임을 생각한다지만  나는 임을 잊고자 하여요 잊고자 할수록 생각히기로  행여 잊힐가 하고 생각하여 보았습니다  잊으려면 생각히고  생각하면 잊히지 아니하니 잊지도 말고 생각도 말아 볼까요 잊든지 생각든지 내버려두어 볼까요 그러나 그리도 아니 되고 끊임없는 생각 생각에 임뿐인데 어찌하여요  구태여 잊으려면  잊을 수가 없는 것은 아니지만  잠과 죽음뿐이기로  임 두고는 못하여요  아아 잊히지 않는 생각보다 잊고자 하는 그것이 더욱 괴롭습니다		나는 잊고저	님의 침묵	한용운	슬픔, 서러움, 불안/걱정, 안타까움/실망	슬픔, 서러움, 안타까움/실망, 당황/난처, 아껴주는, 비장함, 힘듦/지침	불안/걱정, 슬픔, 안타까움/실망, 힘듦/지침	슬픔, 절망, 힘듦/지침	비장함, 서러움, 슬픔, 죄책감, 한심함
297	244	당신이 가실 때에 나는 다른 시골에 병들어 누워서 이별의 키스도 못하였습니다 그때는 가을 바람이 처음으로 나서 단풍이 한 가지에 두서너 잎이 붉었습니다  나는 영원(永遠)의 시간(時間)에서 당신 가신 때를 끊어내겠습니다 그러면 시간(時間)은 두 토막이 납니다 시간(時間)의 한 끝은 당신이 가지고 한 끝은 내가 가졌다가 당신의 손과 나의 손과 마주 잡을 때에 가만히 이어 놓겠습니다 그러면 붓대를 잡고 남의 불행(不幸)한 일만을 쓰려고 기다리는 사람들도 당신의 가신 때는 쓰지 못할 것입니다 나는 영원(永遠)의 시간(時間)에서 당신 가신 때를 끊어내겠습니다		당신 가신 때	님의 침묵	한용운	슬픔, 서러움, 비장함	슬픔, 서러움, 비장함, 안타까움/실망, 아껴주는, 한심함, 우쭐댐/무시함, 기대감	안타까움/실망, 비장함, 슬픔, 깨달음	슬픔, 안타까움/실망, 절망, 힘듦/지침	비장함, 불안/걱정, 아껴주는, 안타까움/실망
298	245	당신은 나를 보면 왜 늘 웃기만 하셔요 당신의 찡그리는 얼굴을 좀 보고 싶은데 나는 당신을 보고 찡그리기는 싫어요 당신은 찡그리는 얼굴을 보기 싫어하실 줄을 압니다 그러나 떨어진 도화가 날라서 당신의 입술에 스칠 때에 나는 이마가 찡그러지는 줄도 모르고 울고 싶었습니다  그래서 금실로 수 놓은 수건으로 얼굴을 가렸습니다		당신은	님의 침묵	한용운	슬픔, 서러움, 불쌍함/연민, 아껴주는	슬픔, 서러움, 아껴주는, 안타까움/실망, 기대감, 부담/안_내킴	부끄러움, 불쌍함/연민, 슬픔, 불안/걱정	당황/난처, 슬픔, 절망	놀람, 당황/난처, 부끄러움, 죄책감, 아껴주는
299	246	모르는 결에 쉬어지는 한숨은 봄바람이 되어서 야윈 얼굴을 비치는 거울에 이슬꽃을 핍니다 나의 주위(周圍)에는 화기(和氣)라고는 한숨의 봄바람밖에는 아무 것도 없습니다 하염없이 흐르는 눈물은 수정(水晶)이 되어서 깨끗한 슬픔의 성경(聖境)을 비칩니다 나는 눈물의 수정(水晶)이 아니면 이 세상에 보물(寶物)이라고는 하나도 없습니다  한숨의 봄바람과 눈물의 수정(水晶)은 떠난 님을 그리워하는 정의 추수(秋收)입니다 저리고 쓰린 슬픔은 힘이 되고 열이 되어서 어린 양(羊)과 같은 작은 목숨을 살아 움직이게 합니다 님이 주시는 한숨과 눈물은 아름다운 생(生)의 예술(藝術)입니다		생의 예술	님의 침묵	한용운	슬픔, 비장함, 기대감, 환영/호의, 깨달음, 고마움, 아껴주는	슬픔, 서러움, 패배/자기혐오, 비장함, 기대감, 깨달음, 아껴주는, 감동/감탄	슬픔, 감동/감탄, 깨달음, 비장함	슬픔, 아껴주는	패배/자기혐오, 고마움, 기대감, 감동/감탄
300	247	내가 당신을 기다리고 있는 것은 기다리고자 하는 것이 아니라 기다려지는 것입니다 말하자면 당신을 기다리는 것은 정조(貞操)보다도 사랑입니다  남들은 나더러 시대(時代)에 뒤진 낡은 여성(女性)이라고 삐죽거립니다 구구(區區)한 정조(貞操)를 지킨다고 그러나 나는 시대성(時代性)을 이해(理解)하지 못하는 것도 아닙니다 인생(人生)과 정조(貞操)의 심각(深刻)한 비판(批判)을 하여 보기도 한두 번이 아닙니다 자유연애(自由戀愛)의 신성(神聖)(?)을 덮어놓고 부정(否定)하는 것도 아닙니다 대자연(大自然)을 따라서 초연생활(超然生活)을 할 생각도 하여 보았습니다  그러나 구경(究境), 만사(萬事)가 다 저의 좋아하는 대로 말한 것이요 행한 것입니다 나는 님을 기다리면서 괴로움을 먹고 살이 찝니다 어려움을 입고 키가 큽니다 나의 정조(貞操)는 「자유정조(自由貞操)」입니다		자유정조	님의 침묵	한용운	아껴주는, 비장함, 서러움, 깨달음	아껴주는, 비장함, 서러움, 깨달음, 슬픔, 당황/난처, 불평/불만	감동/감탄, 기대감, 안타까움/실망, 깨달음	아껴주는, 비장함, 슬픔	신기함/관심, 아껴주는, 기대감, 서러움, 불평/불만
301	248	님이여 오셔요 오시지 아니하려면 차라리 가셔요, 가려다 오고 오려다 가는 것은 나에게 목숨을 빼앗고 죽음도 주지 않는 것입니다 님이여 나를 책망하려거든 차라리 큰 소리로 말씀하여 주셔요 침묵(沈黙)으로 책망하지 말고 침묵(沈黙)으로 책망하는 것은 아픈 마음을 얼음 바늘로 찌르는 것입니다 님이여 나를 아니 보려거든 차라리 눈을 돌려서 감으셔요 흐르는 곁눈으로 흘겨보지 마셔요 곁눈으로 흘겨보는 것은 사랑의 보(褓)에 가시의 선물을 싸서 주는 것입니다		차라리	님의 침묵	한용운	기대감, 슬픔, 안타까움/실망, 서러움, 부담/안_내킴, 불안/걱정, 불평/불만, 지긋지긋	아껴주는, 서러움, 슬픔, 불평/불만, 부담/안_내킴, 기대감, 힘듦/지침, 당황/난처, 안타까움/실망	공포/무서움, 당황/난처, 불쌍함/연민, 불안/걱정, 불평/불만, 안타까움/실망, 화남/분노, 힘듦/지침	슬픔, 비장함, 안타까움/실망	불평/불만, 아껴주는, 서러움, 슬픔
302	249	당신이 아니더면 포시랍고 매끄럽던 얼굴이 왜 주름살이 접혀요 당신이 그립지만 않다면 언제까지라도 나는 늙지 아니할 테여요 맨처음에 당신에게 안기던 그때대로 있을 테여요  그러나 늙고 병들고 죽기까지라도 당신 때문이라면 나는 싫지 않아요 나에게 생명을 주던지 죽음을 주던지 당신의 뜻대로만 하셔요 나는 곧 당신이여요		당신이 아니더면	님의 침묵	한용운	아껴주는, 비장함, 환영/호의	아껴주는, 비장함, 환영/호의, 불평/불만, 서러움, 슬픔, 존경, 깨달음	기쁨, 기대감, 존경, 감동/감탄, 행복	안타까움/실망, 슬픔, 아껴주는	불쌍함/연민, 비장함, 불안/걱정, 아껴주는
303	250	나는 어느날 밤에 잠 없는 꿈을 꾸었습니다  「나의 님은 어디 있어요 나는 님을 보려 가겠습니다 님에게 가는 길을 가져다가 나에게 주셔요 검이여」 「너의 가려는 길은 너의 님의 오려는 길이다 그 길을 가져다 너에게 주면 너의 님은 올 수가 없다」 「내가 가기 만하면 님은 아니 와도 관계가 없습니다」 「너의 님의 오려는 길을 너에게 갖다주면 너의 님은 다른 길로 오게 된다 네가 간대도 너의 님을 만날 수가 없다」 「그러면 그 길을 가져다가 나의 님에게 주셔요」 「너의 님에게 주는 것이 너에게 주는 것과 같다 사람마다 저의 길이 각각 있는 것이다」 「그러면 어찌하여야 이별한 님을 만나보겠습니까」		잠 없는 꿈	님의 침묵	한용운	불안/걱정, 기대감, 환영/호의, 아껴주는, 슬픔, 안타까움/실망	불안/걱정, 서러움, 슬픔, 아껴주는, 비장함, 깨달음, 절망	부담/안_내킴, 불쌍함/연민, 불안/걱정, 슬픔, 안타까움/실망, 깨달음	절망, 불안/걱정, 슬픔	서러움, 슬픔, 절망
304	250	「네가 너를 가져다가 너의 가려는 길에 주어라 그리하고 쉬지 말고 가거라」 「그리 할 마음은 있지마는 그 길에는 고개도 많고 물도 많습니다 갈 수가 없습니다」 검은 「그러면 너의 님을 너의 가슴에 안겨주마」하고 나의 님을 나에게 안겨주었습니다   나는 나의 님을 힘껏 껴안았습니다  나의 팔이 나의 가슴을 아프도록 다칠 때에 나의 두 팔에 베혀진 허공(虛空)은 나의 팔을 뒤로 두고 이어졌습니다		잠 없는 꿈	님의 침묵	한용운	환영/호의, 아껴주는, 슬픔, 서러움, 불안/걱정, 안타까움/실망	아껴주는, 서러움, 불평/불만, 슬픔, 안타까움/실망, 기쁨, 감동/감탄	감동/감탄, 깨달음, 당황/난처, 부담/안_내킴, 불쌍함/연민, 안타까움/실망	슬픔, 힘듦/지침	행복, 슬픔, 감동/감탄, 기쁨, 아껴주는
305	251	언제인지 내가 바닷가에 가서 조개를 주웠지요 당신은 나의 치마를 걷어 주셨어요 진흙 묻는다고 집에 와서는 나를 어린아이 같다고 하셨지요 조개를 주워다가 장난한다고 그리고 나가시더니 금강석을 사다 주셨습니다 당신이  나는 그때에 조개 속에서 진주를 얻어서 당신의 작은 주머니에 넣어 드렸습니다 당신이 어디 그 진주를 가지고 계셔요 잠시라도 왜 남을 빌려주셔요		진주	님의 침묵	한용운	고마움, 아껴주는, 환영/호의, 당황/난처, 안타까움/실망	고마움, 아껴주는, 환영/호의, 안타까움/실망, 흐뭇함(귀여움/예쁨), 서러움, 슬픔, 불평/불만	당황/난처, 불평/불만, 서러움, 안타까움/실망, 어이없음, 슬픔	슬픔, 아껴주는, 안타까움/실망	고마움, 불평/불만, 당황/난처, 안타까움/실망
306	252	하늘의 푸른 빛과 같이 깨끗한 죽음은 군동(群動)을 정화(淨化)합니다 허무(虛無)의 빛인 고요한 밤은 대지(大地)에 군림(君臨)하였습니다 힘 없는 촛불 아래에 사려뜨리고 외로이 누워 있는 오오 님이여 눈물의 바다에 꽃배를 띄웠습니다 꽃배는 님을 싣고 소리도 없이 가라앉았습니다 나는 슬픔의 삼매(三昧)에 「아공(我空)」이 되었습니다  꽃향기의 무르녹은 안개에 취(醉)하여 청춘(靑春)의 광야(曠野)에 비틀걸음치는 미인(美人)이여 죽음을 기러기털보다도 가벼웁게 여기고 가슴에서 타오르는 불꽃을 얼음처럼 마시는 사랑의 광인(狂人)이여 아아 사랑에 병들어 자기(自己)의 사랑에게 자살(自殺)을 권고(勸告)하는 사랑의 실패자(失敗者)여 그대는 만족(滿足)한 사랑을 받기 위하여 나의 팔에 안겨요 나의 팔은 그대의 사랑의 분신(分身)인 줄을 그대는 왜 모르셔요		슬픔의 삼매	님의 침묵	한용운	안타까움/실망, 패배/자기혐오, 기대감, 비장함, 아껴주는, 슬픔, 절망	감동/감탄, 비장함, 서러움, 슬픔, 아껴주는, 당황/난처, 놀람, 깨달음, 불쌍함/연민, 불평/불만	부담/안_내킴, 불평/불만, 비장함, 슬픔, 안타까움/실망, 절망, 증오/혐오	슬픔, 절망, 불평/불만, 안타까움/실망	신기함/관심, 아껴주는, 불평/불만, 비장함, 기대감
307	253	내려오셔요 나의 마음이 자릿자릿하여요 곧 내려오셔요 사랑하는 님이여 어찌 그렇게 높고 가는 나무가지 위에서 춤을 추셔요 두 손으로 나무가지를 단단히 붙들고 고히고히 내려오셔요 에그 저 나뭇잎새가 연꽃봉오리 같은 입술을 스치겠네 어서 내려오셔요  ｢네 네 내려가고 싶은 마음이 잠자거나 죽은 것은 아닙니다마는 나는 아시는 바와 같이 여러 사람의 님인 때문이여요 향기로운 부르심을 거스르고자 하는 것은 아닙니다｣고 버들가지에 걸린 반달은 해죽해죽 우스면서 이렇게 말하는 듯하였습니다  나는 작은 풀잎만치도 가림이 없는 발가벗은 부끄러움을 두 손으로 움켜쥐고 빠른 걸음으로 잠자리에 들어가서 눈을 감고 누웠습니다  내려오지 않는다던 반달이 사뿐사뿐 걸어와서 창밖에 숨어서 나의 눈을 엿봅니다 부끄럽던 마음이 갑짜기 무서워서 떨려집니다		착인	님의 침묵	한용운	불안/걱정, 아껴주는, 부끄러움, 공포/무서움, 당황/난처	불안/걱정, 아껴주는, 부끄러움, 공포/무서움, 당황/난처, 서러움, 경악	당황/난처, 부끄러움, 부담/안_내킴, 불쌍함/연민, 불안/걱정, 불평/불만, 깨달음, 놀람, 절망	불안/걱정, 슬픔, 공포/무서움, 부끄러움	놀람, 불안/걱정, 부끄러움, 공포/무서움
308	254	비밀(秘密)입니까 비밀(秘密)이라니요 나에게 무슨 비밀(秘密)이 있겠습니까 나는 당신에게 대하여 비밀(秘密)을 지키려고 하였습니다마는 비밀(秘密)은 야속히도 지켜지지 아니하였습니다  나의 비밀(秘密)은 눈물을 거쳐서 당신의 시각(視覺)으로 들어갔습니다 나의 비밀(秘密)은 한숨을 거쳐서 당신의 청각(聽覺)으로 들어갔습니다 나의 비밀(秘密)은 떨리는 가슴을 거쳐서 당신의 촉각(觸覺)으로 들어갔습니다 그밖의 비밀(秘密)은 한 조각 붉은 마음이 되어서 당신의 꿈으로 들어갔습니다 그리고 마지막 비밀(秘密)은 하나 있습니다 그러나 그 비밀(秘密)은 소리 없는 메아리와 같아서 표현(表現)할 수가 없습니다		비밀	님의 침묵	한용운	안타까움/실망, 환영/호의, 당황/난처, 아껴주는	안타까움/실망, 당황/난처, 아껴주는, 서러움, 슬픔, 깨달음, 비장함	불쌍함/연민, 불안/걱정, 불평/불만, 안타까움/실망	불평/불만, 안타까움/실망, 증오/혐오, 의심/불신	불안/걱정, 비장함, 안타까움/실망, 죄책감
309	255	사랑을 「사랑」이라고 하면 벌써 사랑은 아닙니다 사랑을 이름지을 만한 말이나 글이 어디 있습니까 미소에 눌려서 괴로운 듯한 장미빛 입술인들 그것을 스칠 수가 있습니까 눈물의 뒤에 숨어서 슬픔의 흑암면을 반사하는 가을물결의 눈인들 그것을 비칠 수가 있습니까 그림자 없는 구름을 거쳐서 매아리 없는 절벽을 거쳐서 마음이 갈 수 없는 바다를 거쳐서 존재? 존재입니다 그 나라는 국경이 없습니다 수명은 시간이 아닙니다 사랑의 존재는 님의 눈과 님의 마음도 알지 못합니다 사랑의 비밀은 다만 님의 수건에 수 놓는 바늘과 님의 심으신 꽃나무와 님의 잠과 시인의 상상과 그들만이 압니다		사랑의 존재	님의 침묵	한용운	존경, 깨달음, 슬픔, 서러움, 환영/호의	깨달음, 슬픔, 서러움, 안타까움/실망, 비장함, 의심/불신, 아껴주는	감동/감탄, 기대감, 깨달음, 기쁨, 뿌듯함, 신기함/관심	경악, 안타까움/실망, 의심/불신, 화남/분노	불안/걱정, 깨달음, 아껴주는, 신기함/관심, 감동/감탄
310	256	세상은 비방도 많고 시기도 많습니다  당신에게 비방과 시기가 있을지라도 관심치 마셔요 비방을 좋아하는 사람들은 태양에 흑점이 있는 것도 다행으로 생각합니다 당신에게 대하여는 비방할 것이 없는 그것을 비방할는지 모르겠습니다  조는 사자를 죽은 양이라고 할지언정 당신이 시련을 받기 위하여 도적에게 포로가 되었다고 그것을 비겁이라고 할 수는 없습니다 달빛을 갈꽃으로 알고 흰 모래 위에서 갈매기를 이웃하여 잠자는 기러기를 음란하다고 할지언정 정직한 당신이 교활한 유혹에 속혀서 청루에 들어갔다고 당신을 지조가 없다고 할 수는 없습니다 당신에게 비방과 시기가 있을지라도 관심치 마셔요		비방	님의 침묵	한용운	불쌍함/연민, 안심/신뢰, 아껴주는, 환영/호의	힘듦/지침, 불안/걱정, 한심함, 당황/난처, 서러움, 비장함, 아껴주는, 안심/신뢰	깨달음, 비장함, 뿌듯함, 아껴주는, 안심/신뢰	의심/불신, 불안/걱정, 슬픔	불안/걱정, 아껴주는, 안심/신뢰, 불쌍함/연민
