line_id	poem_id	text	sub_title	title	poet	annotator_01	annotator_02	annotator_03	annotator_04	annotator_05
4606	355	밥 먹고 싶을 줄 네 몰랐지.		돈타령	김소월	한심함, 우쭐댐/무시함, 당황/난처, 불쌍함/연민, 불안/걱정, 서러움	한심함, 불쌍함/연민, 지긋지긋, 안타까움/실망, 아껴주는	불쌍함/연민, 놀람	당황/난처, 부담/안_내킴, 슬픔, 힘듦/지침	불평/불만, 어이없음, 의심/불신, 한심함
4607	355	색씨와 친구는 붙은 게라고		돈타령	김소월	불안/걱정, 의심/불신, 당황/난처, 서러움, 안타까움/실망	불안/걱정, 당황/난처, 불쌍함/연민, 아껴주는, 한심함, 안타까움/실망	신기함/관심, 아껴주는	아껴주는, 안심/신뢰, 편안/쾌적, 행복, 환영/호의	당황/난처, 놀람, 증오/혐오, 역겨움/징그러움
4608	355	네 처권 없을 줄 네 몰랐지.		돈타령	김소월	우쭐댐/무시함, 증오/혐오, 당황/난처, 안타까움/실망	한심함, 우쭐댐/무시함, 불쌍함/연민, 어이없음	놀람, 깨달음, 당황/난처, 부담/안_내킴, 불안/걱정, 불평/불만	경악, 당황/난처, 놀람, 불쌍함/연민, 안타까움/실망	한심함
4609	355	인격(人格)이 잘나서 제로라고		돈타령	김소월	우쭐댐/무시함, 의심/불신	화남/분노, 한심함, 짜증, 지긋지긋, 증오/혐오, 우쭐댐/무시함, 안타까움/실망	우쭐댐/무시함, 의심/불신, 지긋지긋, 한심함	부끄러움, 패배/자기혐오, 절망	뿌듯함, 우쭐댐/무시함
4610	355	무엇이 난 줄을 네 몰랐지.		돈타령	김소월	안타까움/실망, 우쭐댐/무시함, 의심/불신, 불안/걱정	한심함, 지긋지긋, 의심/불신, 불쌍함/연민, 안타까움/실망	신기함/관심, 우쭐댐/무시함	불평/불만, 슬픔, 깨달음, 당황/난처, 부끄러움	의심/불신, 한심함
4611	355	천금산진(千金散盡) 환부래(還復來)는		돈타령	김소월	의심/불신, 기대감, 깨달음	기대감, 불안/걱정, 환영/호의, 의심/불신, 안타까움/실망, 서러움, 불평/불만	기대감, 기쁨, 행복, 환영/호의, 흐뭇함(귀여움/예쁨), 깨달음	비장함	놀람, 당황/난처, 불쌍함/연민, 불안/걱정, 환영/호의, 안타까움/실망
4612	355	없어진 뒤에는 아니니라.		돈타령	김소월	깨달음, 안타까움/실망, 불안/걱정	깨달음, 서러움	부담/안_내킴, 안타까움/실망	슬픔, 절망, 힘듦/지침	깨달음, 힘듦/지침, 재미없음
4613	355	상감님이 되어서락도		돈타령	김소월	우쭐댐/무시함, 의심/불신, 불안/걱정, 부담/안_내킴, 기대감	기대감, 서러움, 우쭐댐/무시함, 불안/걱정	부담/안_내킴, 안타까움/실망	비장함, 불평/불만, 불안/걱정	비장함, 기대감
4614	355	발은 것이 나더니라.		돈타령	김소월	뿌듯함, 깨달음, 고마움, 비장함, 감동/감탄, 아껴주는	뿌듯함, 우쭐댐/무시함, 안심/신뢰, 한심함	없음	서러움, 슬픔, 힘듦/지침, 절망	깨달음, 놀람
4615	355	인생부득(人生不得) 갱소년(更少年)은		돈타령	김소월	불쌍함/연민, 불안/걱정, 의심/불신, 깨달음, 슬픔	불쌍함/연민, 슬픔, 힘듦/지침, 서러움, 신기함/관심	부담/안_내킴, 안타까움/실망, 불평/불만	슬픔, 안타까움/실망, 힘듦/지침, 없음, 재미없음	신기함/관심, 아껴주는
4616	355	내가 있고서 할 말이다.		돈타령	김소월	깨달음	깨달음, 서러움, 지긋지긋	비장함	비장함, 뿌듯함	비장함
4617	355	한강수(漢江水)라 인도교(人道橋)가		돈타령	김소월	신기함/관심, 없음	경악, 당황/난처, 불안/걱정, 안타까움/실망, 어이없음, 짜증	신기함/관심	슬픔, 힘듦/지침	신기함/관심
4618	355	낮고 높음을 알았더냐.		돈타령	김소월	의심/불신, 불평/불만, 한심함, 우쭐댐/무시함, 깨달음, 비장함	기대감, 불쌍함/연민, 슬픔, 서러움, 의심/불신, 한심함, 우쭐댐/무시함	우쭐댐/무시함, 뿌듯함	깨달음, 불안/걱정, 비장함	깨달음, 의심/불신
4619	355	가는 법이 그러니라		돈타령	김소월	깨달음, 불안/걱정, 불평/불만, 안타까움/실망, 절망, 힘듦/지침, 패배/자기혐오	깨달음, 지긋지긋, 귀찮음, 안타까움/실망, 불평/불만, 부담/안_내킴, 서러움, 재미없음	깨달음, 비장함	비장함, 슬픔, 안타까움/실망, 힘듦/지침	깨달음, 어이없음
4620	355	용기(勇氣) 아울러 가지고 간다.		돈타령	김소월	비장함, 안심/신뢰, 기대감, 즐거움/신남, 환영/호의	존경, 안심/신뢰, 고마움, 비장함	기대감, 뿌듯함, 우쭐댐/무시함	기대감, 비장함	비장함, 뿌듯함
4621	355	내가 누군 줄 네 알겠느냐		돈타령	김소월	우쭐댐/무시함, 의심/불신, 신기함/관심, 증오/혐오, 불평/불만, 안타까움/실망, 기대감	우쭐댐/무시함, 기대감	우쭐댐/무시함, 의심/불신	당황/난처, 불안/걱정, 서러움, 슬픔	우쭐댐/무시함
4622	355	내가 곧장 네 세상이라.		돈타령	김소월	비장함, 아껴주는, 우쭐댐/무시함, 환영/호의, 뿌듯함	비장함, 뿌듯함, 아껴주는, 환영/호의, 흐뭇함(귀여움/예쁨), 기쁨, 행복, 우쭐댐/무시함	뿌듯함, 비장함, 아껴주는, 안심/신뢰	깨달음, 비장함	비장함, 아껴주는, 뿌듯함
4623	355	내가 가니 네 세상 없다.		돈타령	김소월	서러움, 슬픔, 안타까움/실망, 절망, 부담/안_내킴, 힘듦/지침, 패배/자기혐오	우쭐댐/무시함, 증오/혐오, 화남/분노, 부담/안_내킴	부담/안_내킴, 불안/걱정, 안타까움/실망	불쌍함/연민, 불안/걱정, 안타까움/실망, 슬픔	당황/난처, 불쌍함/연민, 안타까움/실망
4624	355	세상이 없이 네 살아 보라.		돈타령	김소월	비장함, 서러움, 부담/안_내킴, 불안/걱정, 힘듦/지침, 안타까움/실망	한심함, 우쭐댐/무시함, 어이없음, 불쌍함/연민, 귀찮음, 불평/불만, 안타까움/실망, 의심/불신, 지긋지긋	우쭐댐/무시함, 패배/자기혐오	불평/불만, 슬픔, 안타까움/실망, 증오/혐오, 화남/분노	불쌍함/연민, 불안/걱정, 아껴주는, 안타까움/실망, 의심/불신
4625	355	내 천대(賤待)를 네가 하고		돈타령	김소월	의심/불신, 불평/불만, 경악, 당황/난처, 안타까움/실망	패배/자기혐오, 증오/혐오, 어이없음, 서러움, 우쭐댐/무시함, 화남/분노	불평/불만	불평/불만, 슬픔, 의심/불신, 안타까움/실망, 증오/혐오	불평/불만, 짜증
4626	355	누 천대(賤待)를 네 받나 보랴.		돈타령	김소월	우쭐댐/무시함, 불평/불만, 의심/불신, 짜증, 한심함, 화남/분노, 부담/안_내킴	불쌍함/연민, 한심함, 안타까움/실망, 우쭐댐/무시함	우쭐댐/무시함	깨달음, 불평/불만, 안타까움/실망, 절망, 증오/혐오	의심/불신, 재미없음, 어이없음, 불평/불만
4627	355	나를 다시 받드는 것이		돈타령	김소월	부담/안_내킴, 안타까움/실망, 의심/불신, 불안/걱정	부담/안_내킴, 우쭐댐/무시함, 의심/불신, 한심함, 기대감, 불안/걱정	부담/안_내킴	불안/걱정, 의심/불신	부담/안_내킴, 부끄러움
4628	355	네 세상을 받드는 게니라.		돈타령	김소월	비장함, 깨달음, 환영/호의	한심함, 안타까움/실망, 어이없음, 감동/감탄	비장함, 뿌듯함, 아껴주는	부담/안_내킴, 불평/불만, 안타까움/실망, 의심/불신, 증오/혐오, 화남/분노	비장함, 깨달음, 뿌듯함, 아껴주는
4629	355	따라만 보라 내 또 오마		돈타령	김소월	아껴주는, 안심/신뢰, 환영/호의, 불쌍함/연민, 뿌듯함	아껴주는, 안심/신뢰, 고마움, 기대감, 우쭐댐/무시함, 환영/호의	부담/안_내킴, 불쌍함/연민, 불안/걱정, 서러움, 신기함/관심, 아껴주는	비장함, 증오/혐오, 화남/분노, 한심함	비장함, 아껴주는, 안심/신뢰
4630	355	따라만 보라 내 또 오마.		돈타령	김소월	환영/호의, 아껴주는, 신기함/관심, 기대감, 흐뭇함(귀여움/예쁨), 뿌듯함	아껴주는, 안타까움/실망, 서러움, 기대감, 환영/호의, 안심/신뢰	기대감, 고마움, 기쁨, 아껴주는	불쌍함/연민, 슬픔, 비장함	비장함, 안심/신뢰, 아껴주는
4631	355	아니 온다고 아니 온다고		돈타령	김소월	부담/안_내킴, 안타까움/실망, 서러움, 불안/걱정, 불평/불만	절망, 안타까움/실망, 의심/불신, 불평/불만, 서러움, 화남/분노	불쌍함/연민, 불평/불만, 서러움, 안타까움/실망	경악, 공포/무서움, 슬픔	불평/불만, 불안/걱정, 서러움, 슬픔
4632	355	아니 올 리(理)가 있겠느냐.		돈타령	김소월	기대감, 불안/걱정, 우쭐댐/무시함	안심/신뢰, 기대감, 기쁨, 불안/걱정, 아껴주는, 환영/호의, 귀찮음, 부담/안_내킴, 지긋지긋, 한심함	부담/안_내킴, 불평/불만, 안타까움/실망, 의심/불신	기대감, 아껴주는	당황/난처, 어이없음, 의심/불신
4633	355	있어야 하겠기 따르지만		돈타령	김소월	부담/안_내킴, 의심/불신, 귀찮음, 패배/자기혐오, 짜증	힘듦/지침, 귀찮음, 불안/걱정, 당황/난처, 서러움, 안타까움/실망, 지긋지긋, 패배/자기혐오	부담/안_내킴, 안타까움/실망	불안/걱정, 슬픔, 안타까움/실망	깨달음, 부담/안_내킴
4634	355	있고 보니 네로구나.		돈타령	김소월	깨달음, 고마움, 환영/호의, 아껴주는, 감동/감탄, 슬픔, 기쁨	깨달음, 아껴주는, 감동/감탄, 기대감, 기쁨, 환영/호의	놀람, 깨달음	재미없음, 힘듦/지침, 슬픔, 깨달음	감동/감탄, 기대감, 기쁨, 깨달음, 행복, 흐뭇함(귀여움/예쁨)
4635	355	있어야 한다고 따르지만		돈타령	김소월	부담/안_내킴, 의심/불신, 귀찮음, 불안/걱정, 불평/불만	귀찮음, 당황/난처, 부담/안_내킴, 의심/불신, 짜증, 한심함	부담/안_내킴, 당황/난처	절망, 힘듦/지침	의심/불신, 부담/안_내킴
4636	355	있고 보면 네로구나.		돈타령	김소월	깨달음, 환영/호의, 고마움, 신기함/관심, 아껴주는	깨달음, 환영/호의, 지긋지긋, 고마움, 안심/신뢰, 신기함/관심, 서러움, 어이없음, 짜증	깨달음, 신기함/관심	깨달음, 안타까움/실망, 불평/불만, 절망, 의심/불신, 증오/혐오, 한심함	깨달음, 놀람, 고마움, 감동/감탄, 기대감
4637	356	솟아오다 둥근 해		둥근 해	김소월	감동/감탄, 환영/호의, 신기함/관심, 흐뭇함(귀여움/예쁨), 기대감	감동/감탄, 기쁨, 신기함/관심, 행복, 환영/호의	기대감, 기쁨, 신기함/관심	감동/감탄, 기대감, 기쁨, 환영/호의, 행복, 흐뭇함(귀여움/예쁨)	감동/감탄, 신기함/관심, 흐뭇함(귀여움/예쁨)
4638	356	해족인다 둥근 해		둥근 해	김소월	흐뭇함(귀여움/예쁨), 신기함/관심, 감동/감탄	감동/감탄, 놀람, 흐뭇함(귀여움/예쁨), 신기함/관심	감동/감탄, 기쁨, 기대감, 신기함/관심	감동/감탄, 깨달음, 신기함/관심, 흐뭇함(귀여움/예쁨), 환영/호의, 기쁨	신기함/관심, 감동/감탄
4639	356	끊임없이 그 자체		둥근 해	김소월	놀람, 깨달음, 감동/감탄, 신기함/관심	고마움, 신기함/관심, 안심/신뢰, 환영/호의	지긋지긋, 짜증	감동/감탄, 기대감, 기쁨, 환영/호의	놀람, 존경, 신기함/관심
4640	356	타고 있는 둥근 해.		둥근 해	김소월	흐뭇함(귀여움/예쁨), 신기함/관심	감동/감탄, 흐뭇함(귀여움/예쁨), 신기함/관심, 기쁨	감동/감탄, 기대감, 신기함/관심	감동/감탄, 기쁨, 행복, 흐뭇함(귀여움/예쁨), 즐거움/신남	감동/감탄, 존경, 신기함/관심
4641	356	그가 솟아올 때면		둥근 해	김소월	기대감, 환영/호의, 기쁨, 신기함/관심	기대감, 기쁨, 안심/신뢰, 존경, 즐거움/신남, 환영/호의	기대감	감동/감탄, 기대감, 기쁨, 환영/호의, 행복	기대감, 비장함, 신기함/관심
4642	356	내 가슴이 뛰논다		둥근 해	김소월	즐거움/신남, 기대감, 기쁨, 감동/감탄, 놀람, 당황/난처, 불안/걱정	기쁨, 즐거움/신남, 행복	기대감, 기쁨, 즐거움/신남	기쁨, 즐거움/신남, 행복	기대감, 감동/감탄
4643	356	너의 웃음 소리에		둥근 해	김소월	신기함/관심, 아껴주는, 즐거움/신남, 감동/감탄, 기쁨, 기대감	흐뭇함(귀여움/예쁨), 아껴주는, 환영/호의, 편안/쾌적, 기쁨, 즐거움/신남, 기대감, 불안/걱정	즐거움/신남	기쁨, 행복, 즐거움/신남	기쁨, 즐거움/신남, 흐뭇함(귀여움/예쁨)
4644	356	내 가슴이 뛰논다.		둥근 해	김소월	즐거움/신남, 기대감, 기쁨	행복, 환영/호의, 기대감, 감동/감탄, 기쁨, 즐거움/신남, 뿌듯함	기대감, 기쁨, 즐거움/신남	감동/감탄, 기대감, 기쁨, 즐거움/신남, 행복	기대감, 기쁨, 행복, 즐거움/신남
4645	356	물이 되랴 둥근 해		둥근 해	김소월	아껴주는, 흐뭇함(귀여움/예쁨), 불쌍함/연민, 신기함/관심	감동/감탄, 신기함/관심, 아껴주는, 흐뭇함(귀여움/예쁨), 환영/호의, 기쁨	신기함/관심, 의심/불신	감동/감탄, 기쁨, 신기함/관심, 아껴주는, 안심/신뢰, 즐거움/신남	흐뭇함(귀여움/예쁨), 기대감, 신기함/관심
4646	356	둥근 해는 네 웃음		둥근 해	김소월	아껴주는, 흐뭇함(귀여움/예쁨), 신기함/관심, 환영/호의	흐뭇함(귀여움/예쁨), 행복, 기쁨, 즐거움/신남, 아껴주는	기대감, 기쁨, 흐뭇함(귀여움/예쁨)	감동/감탄, 기쁨, 신기함/관심, 아껴주는, 즐거움/신남, 행복, 흐뭇함(귀여움/예쁨)	기쁨, 흐뭇함(귀여움/예쁨), 아껴주는, 행복
4647	356	불이 되랴 둥근 해		둥근 해	김소월	기대감, 신기함/관심, 환영/호의, 흐뭇함(귀여움/예쁨)	고마움, 기대감, 깨달음, 신기함/관심, 아껴주는, 안심/신뢰, 환영/호의	감동/감탄, 깨달음, 기쁨	감동/감탄, 기쁨, 즐거움/신남, 행복	신기함/관심, 기대감, 감동/감탄
4648	356	둥근 해는 네 마음.		둥근 해	김소월	흐뭇함(귀여움/예쁨), 아껴주는, 환영/호의	기쁨, 흐뭇함(귀여움/예쁨), 아껴주는, 안심/신뢰	감동/감탄, 기대감, 기쁨, 아껴주는, 흐뭇함(귀여움/예쁨)	감동/감탄, 기대감, 기쁨, 신기함/관심, 즐거움/신남, 행복	감동/감탄, 고마움, 기쁨, 신기함/관심, 흐뭇함(귀여움/예쁨)
4649	356	그는 숨어 있것다		둥근 해	김소월	기대감, 불안/걱정, 불쌍함/연민, 신기함/관심	기대감, 환영/호의, 불평/불만, 불안/걱정, 신기함/관심, 안타까움/실망, 한심함	기대감, 불쌍함/연민, 신기함/관심	불안/걱정, 안타까움/실망, 의심/불신	깨달음, 의심/불신
4650	356	신비로운 밤빛에		둥근 해	김소월	감동/감탄, 흐뭇함(귀여움/예쁨), 신기함/관심	감동/감탄, 기쁨, 아껴주는, 신기함/관심, 편안/쾌적	감동/감탄, 기대감, 기쁨, 신기함/관심	감동/감탄, 기대감, 기쁨, 편안/쾌적, 행복	감동/감탄, 신기함/관심
4651	356	너의 웃는 웃음은		둥근 해	김소월	흐뭇함(귀여움/예쁨), 아껴주는, 기대감, 신기함/관심, 고마움, 편안/쾌적	기대감, 신기함/관심, 아껴주는, 불안/걱정, 흐뭇함(귀여움/예쁨), 환영/호의, 고마움, 서러움, 슬픔	기대감, 기쁨, 신기함/관심	감동/감탄, 기대감, 기쁨, 신기함/관심, 행복, 환영/호의	감동/감탄, 기쁨, 아껴주는, 즐거움/신남, 행복, 흐뭇함(귀여움/예쁨)
4652	356	사랑이란 그 안에.		둥근 해	김소월	아껴주는, 감동/감탄, 존경, 신기함/관심	아껴주는, 행복, 깨달음, 안심/신뢰	아껴주는, 기대감, 기쁨	감동/감탄, 기대감, 기쁨, 신기함/관심, 아껴주는	깨달음, 기대감, 감동/감탄
4653	356	그는 매일 걷는다.		둥근 해	김소월	신기함/관심, 뿌듯함, 없음, 안심/신뢰	신기함/관심, 뿌듯함, 감동/감탄, 놀람, 지긋지긋, 귀찮음, 환영/호의	없음	감동/감탄, 신기함/관심, 아껴주는, 안심/신뢰, 존경	비장함, 힘듦/지침
4654	356	끝이 없는 한늘을		둥근 해	김소월	감동/감탄, 신기함/관심, 흐뭇함(귀여움/예쁨)	감동/감탄, 편안/쾌적, 환영/호의, 즐거움/신남, 존경	기대감, 신기함/관심	감동/감탄, 깨달음, 신기함/관심, 아껴주는	감동/감탄, 신기함/관심, 존경, 기대감
4655	356	너의 마음 헴친다.		둥근 해	김소월	아껴주는, 기대감, 즐거움/신남, 환영/호의	기쁨, 아껴주는, 행복, 편안/쾌적, 흐뭇함(귀여움/예쁨)	부담/안_내킴, 슬픔, 깨달음, 당황/난처, 힘듦/지침	아껴주는, 뿌듯함	비장함, 아껴주는
4656	356	생명이란 바다를.		둥근 해	김소월	비장함, 아껴주는, 존경, 감동/감탄	고마움, 감동/감탄, 아껴주는, 비장함, 깨달음, 존경	감동/감탄, 기대감, 기쁨, 신기함/관심	감동/감탄, 기대감, 기쁨, 편안/쾌적, 행복	감동/감탄, 존경, 기대감
